Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address
10389,MacBook Pro,"ETB 120,000",1.0,2025-02-10,
10390,Shoe,"ETB 3,500",-1.0,,
10391,MacBook Pro,"ETB 120,000",3.0,,
10392,Shoe,"ETB 3,500",,2025.03.22,"Bahir Dar, Ethiopia"
10393,Wireless Mouse,"ETB 1,200",2.0,,
10394,MacBook Pro,"ETB 120,000",-3.0,,
10395,Samsung S22,"ETB 38,000",3.0,2025/01/15,
10396,MacBook Pro,"ETB 120,000",,,"Bahir Dar, Ethiopia"
10397,iPhone 13,"ETB 45,000",-1.0,2025/04/05,"Mekelle, Ethiopia"
10398,Samsung S22,"ETB 38,000",,2025/01/15,
10399,MacBook Pro,"ETB 120,000",,,
10400,Shoe,"ETB 3,500",1.0,2025-02-10,
10401,Shoe,"ETB 3,500",1.0,2025-02-10,
10402,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,
10403,Samsung S22,"ETB 38,000",-3.0,,"Adama, Ethiopia"
10404,iPhone 13,"ETB 45,000",3.0,2025/01/15,
10405,Laptop Bag,"ETB 2,500",3.0,2025-05-12,
10406,Shoe,"ETB 3,500",3.0,,"Megenagna, Addis Ababa"
10407,Samsung S22,"ETB 38,000",,,"Megenagna, Addis Ababa"
10408,iPhone 13,"ETB 45,000",2.0,2025/04/05,"Megenagna, Addis Ababa"
10409,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
10410,Shoe,"ETB 3,500",1.0,2025.03.22,"Adama, Ethiopia"
10411,Wireless Mouse,"ETB 1,200",-3.0,,"Megenagna, Addis Ababa"
10412,MacBook Pro,"ETB 120,000",1.0,,"Hawassa, Ethiopia"
10413,Laptop Bag,"ETB 2,500",3.0,2025.03.22,"Mekelle, Ethiopia"
10414,Shoe,"ETB 3,500",,,
10415,Laptop Bag,"ETB 2,500",1.0,2025/01/15,"Bahir Dar, Ethiopia"
10416,Samsung S22,"ETB 38,000",-1.0,2025/01/15,
10417,Laptop Bag,"ETB 2,500",2.0,2025.03.22,"Megenagna, Addis Ababa"
10418,iPhone 13,"ETB 45,000",,,
10419,Shoe,"ETB 3,500",-3.0,2025/04/05,"Bahir Dar, Ethiopia"
10420,Shoe,"ETB 3,500",1.0,,"Bole, Addis Ababa"
10421,Shoe,"ETB 3,500",1.0,2025-05-12,
10422,iPhone 13,"ETB 45,000",1.0,2025/01/15,
10423,Laptop Bag,"ETB 2,500",3.0,2025/01/15,
10424,Laptop Bag,"ETB 2,500",3.0,2025/04/05,"Bole, Addis Ababa"
10425,Shoe,"ETB 3,500",,,"Mekelle, Ethiopia"
10426,MacBook Pro,"ETB 120,000",3.0,,
10427,Wireless Mouse,"ETB 1,200",-1.0,,
10428,iPhone 13,"ETB 45,000",-3.0,,
10429,Laptop Bag,"ETB 2,500",-3.0,,"Bahir Dar, Ethiopia"
10430,Shoe,"ETB 3,500",-1.0,,
10431,Laptop Bag,"ETB 2,500",,,"Hawassa, Ethiopia"
10432,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
10433,iPhone 13,"ETB 45,000",1.0,2025.03.22,
10434,Shoe,"ETB 3,500",3.0,2025-05-12,
10435,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
10436,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
10437,iPhone 13,"ETB 45,000",-1.0,,
10438,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Adama, Ethiopia"
10439,MacBook Pro,"ETB 120,000",2.0,,
10440,Shoe,"ETB 3,500",-1.0,,
10441,MacBook Pro,"ETB 120,000",-1.0,,
10442,Samsung S22,"ETB 38,000",2.0,,
10443,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
10444,Laptop Bag,"ETB 2,500",2.0,,
10445,Wireless Mouse,"ETB 1,200",1.0,,
10446,Shoe,"ETB 3,500",-3.0,2025.03.22,
10447,MacBook Pro,"ETB 120,000",,,
10448,Laptop Bag,"ETB 2,500",,,"Mekelle, Ethiopia"
10449,iPhone 13,"ETB 45,000",2.0,2025.03.22,
10450,Shoe,"ETB 3,500",3.0,2025.03.22,"Adama, Ethiopia"
10451,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Adama, Ethiopia"
10452,iPhone 13,"ETB 45,000",,2025/04/05,"Adama, Ethiopia"
10453,Laptop Bag,"ETB 2,500",-3.0,,
10454,Samsung S22,"ETB 38,000",,2025-02-10,"Megenagna, Addis Ababa"
10455,Wireless Mouse,"ETB 1,200",,,"Megenagna, Addis Ababa"
10456,iPhone 13,"ETB 45,000",1.0,2025-02-10,
10457,Laptop Bag,"ETB 2,500",-1.0,2025.03.22,"Adama, Ethiopia"
10458,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bole, Addis Ababa"
10459,MacBook Pro,"ETB 120,000",2.0,,
10460,iPhone 13,"ETB 45,000",2.0,,"Bole, Addis Ababa"
10461,Samsung S22,"ETB 38,000",,,"Hawassa, Ethiopia"
10462,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
10463,Samsung S22,"ETB 38,000",2.0,,"Mekelle, Ethiopia"
10464,Samsung S22,"ETB 38,000",3.0,2025.03.22,"Adama, Ethiopia"
10465,Samsung S22,"ETB 38,000",-3.0,,"Bole, Addis Ababa"
10466,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
10467,MacBook Pro,"ETB 120,000",3.0,,"Megenagna, Addis Ababa"
10468,Samsung S22,"ETB 38,000",3.0,,"Mekelle, Ethiopia"
10469,Samsung S22,"ETB 38,000",2.0,,
10470,MacBook Pro,"ETB 120,000",-1.0,2025-02-10,
10471,Shoe,"ETB 3,500",3.0,2025/04/05,
10472,iPhone 13,"ETB 45,000",2.0,2025-05-12,
10473,Wireless Mouse,"ETB 1,200",1.0,,
10474,Samsung S22,"ETB 38,000",,2025-02-10,"Mekelle, Ethiopia"
10475,Laptop Bag,"ETB 2,500",-1.0,,
10476,Laptop Bag,"ETB 2,500",1.0,,
10477,MacBook Pro,"ETB 120,000",3.0,2025/01/15,
10478,MacBook Pro,"ETB 120,000",-1.0,2025.03.22,"Mekelle, Ethiopia"
10479,Shoe,"ETB 3,500",3.0,2025-05-12,"Bole, Addis Ababa"
10480,Samsung S22,"ETB 38,000",3.0,2025/04/05,"Mekelle, Ethiopia"
10481,Laptop Bag,"ETB 2,500",1.0,,"Megenagna, Addis Ababa"
10482,Laptop Bag,"ETB 2,500",2.0,,
10483,Samsung S22,"ETB 38,000",3.0,2025-05-12,
10484,Wireless Mouse,"ETB 1,200",2.0,,
10485,Laptop Bag,"ETB 2,500",-1.0,2025-02-10,"Megenagna, Addis Ababa"
10486,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
10487,Laptop Bag,"ETB 2,500",1.0,2025/04/05,
10488,Samsung S22,"ETB 38,000",3.0,2025/04/05,
10489,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Megenagna, Addis Ababa"
10490,Laptop Bag,"ETB 2,500",1.0,,
10491,Samsung S22,"ETB 38,000",1.0,,
10492,MacBook Pro,"ETB 120,000",3.0,,"Bahir Dar, Ethiopia"
10493,Shoe,"ETB 3,500",-1.0,2025/04/05,
10494,Shoe,"ETB 3,500",2.0,2025.03.22,"Adama, Ethiopia"
10495,iPhone 13,"ETB 45,000",,2025-02-10,"Mekelle, Ethiopia"
10496,MacBook Pro,"ETB 120,000",,2025/04/05,
10497,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
10498,Wireless Mouse,"ETB 1,200",,2025/01/15,
10499,Wireless Mouse,"ETB 1,200",-1.0,,
10500,Shoe,"ETB 3,500",-3.0,,"Mekelle, Ethiopia"
10501,MacBook Pro,"ETB 120,000",3.0,2025/01/15,"Bahir Dar, Ethiopia"
10502,Shoe,"ETB 3,500",-1.0,2025-05-12,"Megenagna, Addis Ababa"
10503,Samsung S22,"ETB 38,000",,,"Megenagna, Addis Ababa"
10504,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,
10505,Laptop Bag,"ETB 2,500",2.0,,
10506,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
10507,Laptop Bag,"ETB 2,500",-3.0,2025-05-12,"Adama, Ethiopia"
10508,iPhone 13,"ETB 45,000",3.0,2025-05-12,"Mekelle, Ethiopia"
10509,Samsung S22,"ETB 38,000",,2025/01/15,
10510,Laptop Bag,"ETB 2,500",2.0,,
10511,iPhone 13,"ETB 45,000",1.0,2025-02-10,
10512,Laptop Bag,"ETB 2,500",,,
10513,Shoe,"ETB 3,500",-1.0,,"Megenagna, Addis Ababa"
10514,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Bole, Addis Ababa"
10515,iPhone 13,"ETB 45,000",1.0,2025-02-10,"Bole, Addis Ababa"
10516,Laptop Bag,"ETB 2,500",-3.0,,"Bahir Dar, Ethiopia"
10517,Laptop Bag,"ETB 2,500",,2025-05-12,
10518,MacBook Pro,"ETB 120,000",1.0,,"Bahir Dar, Ethiopia"
10519,MacBook Pro,"ETB 120,000",2.0,,
10520,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
10521,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
10522,MacBook Pro,"ETB 120,000",3.0,2025-05-12,
10523,iPhone 13,"ETB 45,000",,2025/04/05,
10524,Samsung S22,"ETB 38,000",,,"Adama, Ethiopia"
10525,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
10526,Laptop Bag,"ETB 2,500",-3.0,2025-05-12,
10527,Wireless Mouse,"ETB 1,200",1.0,,"Hawassa, Ethiopia"
10528,iPhone 13,"ETB 45,000",,,
10529,Samsung S22,"ETB 38,000",,,
10530,Laptop Bag,"ETB 2,500",-1.0,2025-02-10,"Bole, Addis Ababa"
10531,iPhone 13,"ETB 45,000",-1.0,2025/01/15,"Megenagna, Addis Ababa"
10532,Samsung S22,"ETB 38,000",,,
10533,Samsung S22,"ETB 38,000",,2025-02-10,
10534,Shoe,"ETB 3,500",3.0,2025/01/15,"Bahir Dar, Ethiopia"
10535,Shoe,"ETB 3,500",1.0,,
10536,Samsung S22,"ETB 38,000",-1.0,2025/01/15,
10537,Samsung S22,"ETB 38,000",,2025/01/15,
10538,Shoe,"ETB 3,500",2.0,,
10539,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
10540,iPhone 13,"ETB 45,000",-3.0,2025-05-12,"Megenagna, Addis Ababa"
10541,Samsung S22,"ETB 38,000",-1.0,2025-05-12,"Mekelle, Ethiopia"
10542,Shoe,"ETB 3,500",-3.0,,"Hawassa, Ethiopia"
10543,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,
10544,Samsung S22,"ETB 38,000",2.0,,
10545,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,
10546,iPhone 13,"ETB 45,000",3.0,,
10547,Samsung S22,"ETB 38,000",-1.0,,"Bole, Addis Ababa"
10548,Laptop Bag,"ETB 2,500",1.0,2025-02-10,"Megenagna, Addis Ababa"
10549,Wireless Mouse,"ETB 1,200",1.0,,"Bole, Addis Ababa"
10550,Wireless Mouse,"ETB 1,200",2.0,,
10551,Laptop Bag,"ETB 2,500",-3.0,,"Bole, Addis Ababa"
10552,iPhone 13,"ETB 45,000",-3.0,2025/01/15,
10553,Wireless Mouse,"ETB 1,200",-1.0,2025-02-10,"Bahir Dar, Ethiopia"
10554,Shoe,"ETB 3,500",3.0,,
10555,Samsung S22,"ETB 38,000",-1.0,2025-05-12,"Mekelle, Ethiopia"
10556,iPhone 13,"ETB 45,000",-1.0,,
10557,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
10558,Shoe,"ETB 3,500",-3.0,2025-05-12,
10559,Samsung S22,"ETB 38,000",-1.0,2025-02-10,"Mekelle, Ethiopia"
10560,iPhone 13,"ETB 45,000",3.0,,"Megenagna, Addis Ababa"
10561,Shoe,"ETB 3,500",,,
10562,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,
10563,Laptop Bag,"ETB 2,500",2.0,,
10564,MacBook Pro,"ETB 120,000",,,"Bole, Addis Ababa"
10565,Shoe,"ETB 3,500",-1.0,2025-05-12,"Bole, Addis Ababa"
10566,Samsung S22,"ETB 38,000",-3.0,2025.03.22,
10567,Shoe,"ETB 3,500",-1.0,2025-02-10,"Hawassa, Ethiopia"
10568,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,"Bole, Addis Ababa"
10569,Wireless Mouse,"ETB 1,200",-3.0,,"Hawassa, Ethiopia"
10570,Wireless Mouse,"ETB 1,200",2.0,,"Bahir Dar, Ethiopia"
10571,iPhone 13,"ETB 45,000",3.0,2025/01/15,
10572,MacBook Pro,"ETB 120,000",2.0,2025-05-12,
10573,MacBook Pro,"ETB 120,000",-1.0,,
10574,Laptop Bag,"ETB 2,500",2.0,,
10575,Wireless Mouse,"ETB 1,200",,2025.03.22,"Bahir Dar, Ethiopia"
10576,Shoe,"ETB 3,500",2.0,2025.03.22,
10577,Samsung S22,"ETB 38,000",3.0,,
10578,Shoe,"ETB 3,500",1.0,,
10579,iPhone 13,"ETB 45,000",-1.0,2025-02-10,
10580,Wireless Mouse,"ETB 1,200",3.0,,
10581,Samsung S22,"ETB 38,000",-1.0,2025/04/05,"Bahir Dar, Ethiopia"
10582,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
10583,Shoe,"ETB 3,500",,2025.03.22,"Bole, Addis Ababa"
10584,Shoe,"ETB 3,500",-3.0,2025-05-12,"Bole, Addis Ababa"
10585,Shoe,"ETB 3,500",,,"Bahir Dar, Ethiopia"
10586,Shoe,"ETB 3,500",-3.0,,
10587,Laptop Bag,"ETB 2,500",-3.0,2025-02-10,
10588,iPhone 13,"ETB 45,000",2.0,2025/04/05,
10589,Shoe,"ETB 3,500",1.0,,
10590,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,"Hawassa, Ethiopia"
10591,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
10592,Samsung S22,"ETB 38,000",1.0,2025.03.22,"Hawassa, Ethiopia"
10593,Samsung S22,"ETB 38,000",2.0,,"Bahir Dar, Ethiopia"
10594,MacBook Pro,"ETB 120,000",1.0,,
10595,Laptop Bag,"ETB 2,500",,2025/01/15,
10596,Wireless Mouse,"ETB 1,200",2.0,,"Megenagna, Addis Ababa"
10597,iPhone 13,"ETB 45,000",,,
10598,Shoe,"ETB 3,500",3.0,2025/01/15,"Mekelle, Ethiopia"
10599,Laptop Bag,"ETB 2,500",3.0,,
10600,MacBook Pro,"ETB 120,000",,2025-02-10,"Bole, Addis Ababa"
10601,iPhone 13,"ETB 45,000",2.0,2025/04/05,"Mekelle, Ethiopia"
10602,Samsung S22,"ETB 38,000",-3.0,2025-05-12,"Hawassa, Ethiopia"
10603,iPhone 13,"ETB 45,000",,2025/04/05,
10604,MacBook Pro,"ETB 120,000",1.0,2025.03.22,
10605,Shoe,"ETB 3,500",3.0,,
10606,Laptop Bag,"ETB 2,500",1.0,,"Bole, Addis Ababa"
10607,iPhone 13,"ETB 45,000",-1.0,2025-02-10,
10608,iPhone 13,"ETB 45,000",3.0,,
10609,MacBook Pro,"ETB 120,000",3.0,2025.03.22,"Mekelle, Ethiopia"
10610,Samsung S22,"ETB 38,000",-1.0,,
10611,Samsung S22,"ETB 38,000",3.0,,"Hawassa, Ethiopia"
10612,iPhone 13,"ETB 45,000",1.0,,
10613,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Hawassa, Ethiopia"
10614,Samsung S22,"ETB 38,000",-3.0,,
10615,Laptop Bag,"ETB 2,500",3.0,,"Mekelle, Ethiopia"
10616,Shoe,"ETB 3,500",,,"Bahir Dar, Ethiopia"
10617,Shoe,"ETB 3,500",1.0,2025.03.22,
10618,Laptop Bag,"ETB 2,500",,2025-05-12,
10619,Laptop Bag,"ETB 2,500",3.0,2025/01/15,
10620,Samsung S22,"ETB 38,000",-1.0,2025-02-10,
10621,iPhone 13,"ETB 45,000",-1.0,,
10622,Shoe,"ETB 3,500",-1.0,,
10623,MacBook Pro,"ETB 120,000",3.0,,"Megenagna, Addis Ababa"
10624,iPhone 13,"ETB 45,000",-3.0,,"Megenagna, Addis Ababa"
10625,Shoe,"ETB 3,500",2.0,,"Megenagna, Addis Ababa"
10626,Laptop Bag,"ETB 2,500",2.0,2025-02-10,
10627,Wireless Mouse,"ETB 1,200",-3.0,,
10628,MacBook Pro,"ETB 120,000",2.0,,
10629,Shoe,"ETB 3,500",1.0,,"Megenagna, Addis Ababa"
10630,Laptop Bag,"ETB 2,500",3.0,2025-02-10,"Hawassa, Ethiopia"
10631,MacBook Pro,"ETB 120,000",,,
10632,Samsung S22,"ETB 38,000",-3.0,,"Adama, Ethiopia"
10633,Wireless Mouse,"ETB 1,200",-1.0,,
10634,Samsung S22,"ETB 38,000",-3.0,2025/04/05,"Megenagna, Addis Ababa"
10635,iPhone 13,"ETB 45,000",-1.0,,
10636,Laptop Bag,"ETB 2,500",,2025.03.22,"Hawassa, Ethiopia"
10637,Shoe,"ETB 3,500",-1.0,2025/01/15,"Hawassa, Ethiopia"
10638,iPhone 13,"ETB 45,000",3.0,2025/01/15,"Hawassa, Ethiopia"
10639,MacBook Pro,"ETB 120,000",-1.0,,"Bahir Dar, Ethiopia"
10640,iPhone 13,"ETB 45,000",,2025-05-12,"Adama, Ethiopia"
10641,Shoe,"ETB 3,500",3.0,,"Megenagna, Addis Ababa"
10642,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,
10643,Shoe,"ETB 3,500",2.0,,"Bahir Dar, Ethiopia"
10644,iPhone 13,"ETB 45,000",3.0,2025/01/15,"Mekelle, Ethiopia"
10645,Wireless Mouse,"ETB 1,200",,,"Megenagna, Addis Ababa"
10646,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Adama, Ethiopia"
10647,MacBook Pro,"ETB 120,000",-1.0,,"Adama, Ethiopia"
10648,MacBook Pro,"ETB 120,000",,2025/01/15,
10649,Laptop Bag,"ETB 2,500",1.0,2025/01/15,"Bole, Addis Ababa"
10650,iPhone 13,"ETB 45,000",-3.0,,"Bole, Addis Ababa"
10651,iPhone 13,"ETB 45,000",2.0,,
10652,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,"Adama, Ethiopia"
10653,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
10654,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
10655,iPhone 13,"ETB 45,000",1.0,2025/04/05,"Bole, Addis Ababa"
10656,Shoe,"ETB 3,500",3.0,,"Hawassa, Ethiopia"
10657,Shoe,"ETB 3,500",3.0,2025/01/15,"Mekelle, Ethiopia"
10658,Samsung S22,"ETB 38,000",3.0,,"Hawassa, Ethiopia"
10659,Wireless Mouse,"ETB 1,200",2.0,,
10660,Laptop Bag,"ETB 2,500",-1.0,,
10661,Wireless Mouse,"ETB 1,200",-1.0,2025-02-10,
10662,MacBook Pro,"ETB 120,000",3.0,2025-02-10,
10663,Samsung S22,"ETB 38,000",,,
10664,MacBook Pro,"ETB 120,000",3.0,,"Bole, Addis Ababa"
10665,iPhone 13,"ETB 45,000",2.0,,
10666,Samsung S22,"ETB 38,000",-1.0,,
10667,Wireless Mouse,"ETB 1,200",,,
10668,Samsung S22,"ETB 38,000",2.0,2025/01/15,
10669,iPhone 13,"ETB 45,000",2.0,,
10670,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,"Mekelle, Ethiopia"
10671,Laptop Bag,"ETB 2,500",3.0,2025.03.22,
10672,Samsung S22,"ETB 38,000",2.0,,
10673,Wireless Mouse,"ETB 1,200",2.0,2025-05-12,
10674,Wireless Mouse,"ETB 1,200",2.0,2025/04/05,"Hawassa, Ethiopia"
10675,MacBook Pro,"ETB 120,000",-3.0,2025-02-10,
10676,Samsung S22,"ETB 38,000",-1.0,2025-02-10,"Adama, Ethiopia"
10677,iPhone 13,"ETB 45,000",2.0,,
10678,Shoe,"ETB 3,500",-3.0,2025/01/15,
10679,MacBook Pro,"ETB 120,000",1.0,,"Megenagna, Addis Ababa"
10680,iPhone 13,"ETB 45,000",-3.0,2025-05-12,
10681,MacBook Pro,"ETB 120,000",-3.0,,"Hawassa, Ethiopia"
10682,MacBook Pro,"ETB 120,000",,2025.03.22,"Mekelle, Ethiopia"
10683,Wireless Mouse,"ETB 1,200",-1.0,,
10684,iPhone 13,"ETB 45,000",-1.0,2025-02-10,
10685,iPhone 13,"ETB 45,000",3.0,2025.03.22,
10686,Wireless Mouse,"ETB 1,200",3.0,,"Hawassa, Ethiopia"
10687,Laptop Bag,"ETB 2,500",2.0,,
10688,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,
10689,Laptop Bag,"ETB 2,500",-1.0,,"Adama, Ethiopia"
10690,Shoe,"ETB 3,500",-1.0,,
10691,MacBook Pro,"ETB 120,000",-3.0,2025.03.22,
10692,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
10693,Wireless Mouse,"ETB 1,200",2.0,2025-05-12,"Bole, Addis Ababa"
10694,Laptop Bag,"ETB 2,500",1.0,2025-02-10,
10695,Samsung S22,"ETB 38,000",,,"Adama, Ethiopia"
10696,iPhone 13,"ETB 45,000",1.0,2025.03.22,"Megenagna, Addis Ababa"
10697,Shoe,"ETB 3,500",-1.0,2025-05-12,"Bahir Dar, Ethiopia"
10698,iPhone 13,"ETB 45,000",,2025-05-12,
10699,iPhone 13,"ETB 45,000",1.0,2025-02-10,
10700,Samsung S22,"ETB 38,000",-3.0,,"Bahir Dar, Ethiopia"
10701,Laptop Bag,"ETB 2,500",2.0,,
10702,Laptop Bag,"ETB 2,500",1.0,2025.03.22,"Megenagna, Addis Ababa"
10703,MacBook Pro,"ETB 120,000",,,
10704,iPhone 13,"ETB 45,000",3.0,2025/04/05,"Bahir Dar, Ethiopia"
10705,Samsung S22,"ETB 38,000",,2025/04/05,
10706,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
10707,Laptop Bag,"ETB 2,500",1.0,,"Hawassa, Ethiopia"
10708,iPhone 13,"ETB 45,000",,2025-05-12,
10709,Shoe,"ETB 3,500",-1.0,,
10710,Shoe,"ETB 3,500",1.0,,"Adama, Ethiopia"
10711,Wireless Mouse,"ETB 1,200",2.0,,
10712,Laptop Bag,"ETB 2,500",-1.0,2025-05-12,
10713,Wireless Mouse,"ETB 1,200",3.0,,
10714,iPhone 13,"ETB 45,000",,,
10715,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,
10716,Wireless Mouse,"ETB 1,200",3.0,,
10717,Laptop Bag,"ETB 2,500",-1.0,2025-02-10,"Megenagna, Addis Ababa"
10718,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
10719,Wireless Mouse,"ETB 1,200",3.0,,
10720,Laptop Bag,"ETB 2,500",-1.0,2025.03.22,
10721,Shoe,"ETB 3,500",-1.0,2025/04/05,
10722,Samsung S22,"ETB 38,000",3.0,,"Hawassa, Ethiopia"
10723,Wireless Mouse,"ETB 1,200",3.0,,
10724,Wireless Mouse,"ETB 1,200",,,
10725,Samsung S22,"ETB 38,000",1.0,2025/04/05,"Bole, Addis Ababa"
10726,Shoe,"ETB 3,500",1.0,,
10727,Shoe,"ETB 3,500",,2025/04/05,
10728,MacBook Pro,"ETB 120,000",2.0,,
10729,iPhone 13,"ETB 45,000",,,"Megenagna, Addis Ababa"
10730,Samsung S22,"ETB 38,000",1.0,,
10731,iPhone 13,"ETB 45,000",3.0,2025-05-12,"Bole, Addis Ababa"
10732,Samsung S22,"ETB 38,000",3.0,,"Megenagna, Addis Ababa"
10733,Shoe,"ETB 3,500",3.0,2025-02-10,"Adama, Ethiopia"
10734,iPhone 13,"ETB 45,000",2.0,2025.03.22,
10735,Laptop Bag,"ETB 2,500",2.0,,
10736,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,
10737,iPhone 13,"ETB 45,000",2.0,,"Bole, Addis Ababa"
10738,iPhone 13,"ETB 45,000",1.0,2025-02-10,"Hawassa, Ethiopia"
10739,Laptop Bag,"ETB 2,500",1.0,,"Adama, Ethiopia"
10740,MacBook Pro,"ETB 120,000",2.0,,
10741,MacBook Pro,"ETB 120,000",3.0,2025-02-10,"Bahir Dar, Ethiopia"
10742,Laptop Bag,"ETB 2,500",,,
10743,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
10744,Samsung S22,"ETB 38,000",2.0,,"Adama, Ethiopia"
10745,Laptop Bag,"ETB 2,500",-3.0,,"Bahir Dar, Ethiopia"
10746,MacBook Pro,"ETB 120,000",-1.0,,
10747,Wireless Mouse,"ETB 1,200",-3.0,,"Mekelle, Ethiopia"
10748,iPhone 13,"ETB 45,000",-1.0,,
10749,Laptop Bag,"ETB 2,500",,2025.03.22,"Mekelle, Ethiopia"
10750,iPhone 13,"ETB 45,000",,,"Megenagna, Addis Ababa"
10751,MacBook Pro,"ETB 120,000",,2025-02-10,
10752,Laptop Bag,"ETB 2,500",3.0,,
10753,iPhone 13,"ETB 45,000",1.0,,
10754,iPhone 13,"ETB 45,000",-1.0,2025-05-12,"Bole, Addis Ababa"
10755,iPhone 13,"ETB 45,000",2.0,2025.03.22,"Megenagna, Addis Ababa"
10756,iPhone 13,"ETB 45,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
10757,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
10758,Laptop Bag,"ETB 2,500",1.0,,
10759,Wireless Mouse,"ETB 1,200",2.0,,
10760,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
10761,MacBook Pro,"ETB 120,000",1.0,2025-05-12,"Adama, Ethiopia"
10762,Shoe,"ETB 3,500",-1.0,2025.03.22,
10763,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
10764,iPhone 13,"ETB 45,000",,2025.03.22,"Bole, Addis Ababa"
10765,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Adama, Ethiopia"
10766,Shoe,"ETB 3,500",1.0,,"Bole, Addis Ababa"
10767,Samsung S22,"ETB 38,000",1.0,,
10768,Laptop Bag,"ETB 2,500",-1.0,,"Mekelle, Ethiopia"
10769,Samsung S22,"ETB 38,000",2.0,,"Adama, Ethiopia"
10770,Wireless Mouse,"ETB 1,200",-3.0,2025-02-10,
10771,MacBook Pro,"ETB 120,000",1.0,2025-05-12,
10772,MacBook Pro,"ETB 120,000",-3.0,,"Bole, Addis Ababa"
10773,MacBook Pro,"ETB 120,000",1.0,,"Megenagna, Addis Ababa"
10774,Shoe,"ETB 3,500",,2025.03.22,
10775,Shoe,"ETB 3,500",1.0,2025/04/05,
10776,Samsung S22,"ETB 38,000",1.0,2025-02-10,"Megenagna, Addis Ababa"
10777,iPhone 13,"ETB 45,000",2.0,,
10778,MacBook Pro,"ETB 120,000",1.0,,
10779,Shoe,"ETB 3,500",-1.0,,"Bahir Dar, Ethiopia"
10780,MacBook Pro,"ETB 120,000",3.0,2025-05-12,
10781,MacBook Pro,"ETB 120,000",2.0,2025-02-10,
10782,MacBook Pro,"ETB 120,000",3.0,2025.03.22,
10783,Samsung S22,"ETB 38,000",,2025-02-10,
10784,Shoe,"ETB 3,500",-3.0,2025/04/05,
10785,MacBook Pro,"ETB 120,000",3.0,2025/01/15,"Hawassa, Ethiopia"
10786,Laptop Bag,"ETB 2,500",2.0,,
10787,Shoe,"ETB 3,500",,2025/01/15,
10788,iPhone 13,"ETB 45,000",2.0,2025.03.22,"Bahir Dar, Ethiopia"
10789,Laptop Bag,"ETB 2,500",,,
10790,iPhone 13,"ETB 45,000",,,
10791,iPhone 13,"ETB 45,000",3.0,,"Hawassa, Ethiopia"
10792,Wireless Mouse,"ETB 1,200",-3.0,,
10793,Samsung S22,"ETB 38,000",,,
