Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address,Total_Sales
10333,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
10334,MacBook Pro,120000,1.0,2025-02-10,Unkown-Adress,120000.0
10335,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
10336,Laptop Bag,2500,1.0,2025-02-10,"Hawassa, Ethiopia",2500.0
10337,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
10338,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
10339,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
10340,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
10341,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
10342,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
10343,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
10344,Shoe,3500,3.0,2025-01-15,Unkown-Adress,10500.0
10345,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
10346,Samsung S22,38000,2.0,2025-01-15,"Hawassa, Ethiopia",76000.0
10347,Shoe,3500,2.0,Unknown-Date,"Bole, Addis Ababa",7000.0
10348,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
10349,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
10350,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10351,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
10352,MacBook Pro,120000,3.0,Unknown-Date,"Hawassa, Ethiopia",360000.0
10353,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
10354,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
10355,Laptop Bag,2500,1.0,2025-02-10,"Mekelle, Ethiopia",2500.0
10356,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10357,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10358,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10359,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
10360,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
10361,iPhone 13,45000,1.0,2025-04-05,"Mekelle, Ethiopia",45000.0
10362,Samsung S22,38000,1.0,2025-05-12,"Mekelle, Ethiopia",38000.0
10363,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
10364,iPhone 13,45000,1.0,Unknown-Date,"Bole, Addis Ababa",45000.0
10365,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
10366,Laptop Bag,2500,1.0,2025-04-05,"Mekelle, Ethiopia",2500.0
10367,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
10368,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10369,iPhone 13,45000,3.0,2025-05-12,Unkown-Adress,135000.0
10370,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10371,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10372,Laptop Bag,2500,1.0,Unknown-Date,"Adama, Ethiopia",2500.0
10373,Shoe,3500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",3500.0
10374,iPhone 13,45000,1.0,2025-05-12,"Bole, Addis Ababa",45000.0
10375,Wireless Mouse,1200,1.0,Unknown-Date,"Mekelle, Ethiopia",1200.0
10376,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
10377,Samsung S22,38000,3.0,2025-05-12,"Adama, Ethiopia",114000.0
10378,Wireless Mouse,1200,2.0,2025-04-05,Unkown-Adress,2400.0
10379,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
10380,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
10381,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10382,Wireless Mouse,1200,2.0,Unknown-Date,"Mekelle, Ethiopia",2400.0
10383,Samsung S22,38000,3.0,2025-02-10,"Mekelle, Ethiopia",114000.0
10384,Samsung S22,38000,3.0,2025-05-12,"Bahir Dar, Ethiopia",114000.0
10385,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
10386,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
10387,Samsung S22,38000,3.0,2025-05-12,"Adama, Ethiopia",114000.0
10388,MacBook Pro,120000,1.0,2025-01-15,"Adama, Ethiopia",120000.0
10389,MacBook Pro,120000,3.0,2025-04-05,"Mekelle, Ethiopia",360000.0
10390,MacBook Pro,120000,3.0,2025-02-10,Unkown-Adress,360000.0
10391,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
10392,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
10393,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10394,iPhone 13,45000,2.0,2025-01-15,Unkown-Adress,90000.0
10395,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
10396,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
10397,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
10398,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10399,MacBook Pro,120000,3.0,2025-01-15,"Megenagna, Addis Ababa",360000.0
10400,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
10401,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
10402,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
10403,Samsung S22,38000,3.0,Unknown-Date,"Mekelle, Ethiopia",114000.0
10404,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
10405,Wireless Mouse,1200,3.0,2025-01-15,"Hawassa, Ethiopia",3600.0
10406,Samsung S22,38000,1.0,2025-01-15,"Adama, Ethiopia",38000.0
10407,Laptop Bag,2500,2.0,2025-02-10,Unkown-Adress,5000.0
10408,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
10409,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10410,Shoe,3500,3.0,2025-02-10,"Megenagna, Addis Ababa",10500.0
10411,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
10412,Shoe,3500,1.0,Unknown-Date,"Megenagna, Addis Ababa",3500.0
10413,Samsung S22,38000,3.0,2025-04-05,Unkown-Adress,114000.0
10414,Samsung S22,38000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",76000.0
10415,MacBook Pro,120000,3.0,Unknown-Date,"Hawassa, Ethiopia",360000.0
10416,Wireless Mouse,1200,1.0,2025-03-22,"Mekelle, Ethiopia",1200.0
10417,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10418,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
10419,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
10420,Shoe,3500,3.0,2025-05-12,"Adama, Ethiopia",10500.0
10421,Samsung S22,38000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",76000.0
10422,iPhone 13,45000,1.0,Unknown-Date,"Bole, Addis Ababa",45000.0
10423,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
10424,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
10425,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
10426,Wireless Mouse,1200,1.0,2025-05-12,"Megenagna, Addis Ababa",1200.0
10427,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
10428,iPhone 13,45000,1.0,Unknown-Date,"Adama, Ethiopia",45000.0
10429,Wireless Mouse,1200,2.0,Unknown-Date,"Adama, Ethiopia",2400.0
10430,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
10431,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
10432,iPhone 13,45000,1.0,2025-05-12,"Hawassa, Ethiopia",45000.0
10433,MacBook Pro,120000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",120000.0
10434,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
10435,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
10436,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
10437,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
10438,iPhone 13,45000,2.0,2025-05-12,"Bole, Addis Ababa",90000.0
10439,iPhone 13,45000,2.0,2025-04-05,Unkown-Adress,90000.0
10440,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
10441,Wireless Mouse,1200,3.0,2025-02-10,"Bole, Addis Ababa",3600.0
10442,iPhone 13,45000,3.0,Unknown-Date,"Megenagna, Addis Ababa",135000.0
10443,iPhone 13,45000,1.0,Unknown-Date,"Bole, Addis Ababa",45000.0
10444,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
10445,iPhone 13,45000,1.0,2025-05-12,"Adama, Ethiopia",45000.0
10446,Wireless Mouse,1200,3.0,2025-04-05,"Bahir Dar, Ethiopia",3600.0
10447,Wireless Mouse,1200,1.0,2025-04-05,Unkown-Adress,1200.0
10448,Samsung S22,38000,3.0,2025-01-15,Unkown-Adress,114000.0
10449,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
10450,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10451,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
10452,Wireless Mouse,1200,1.0,2025-02-10,"Bahir Dar, Ethiopia",1200.0
10453,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10454,iPhone 13,45000,1.0,2025-04-05,"Bahir Dar, Ethiopia",45000.0
10455,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10456,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
10457,MacBook Pro,120000,2.0,2025-05-12,Unkown-Adress,240000.0
10458,MacBook Pro,120000,3.0,2025-02-10,Unkown-Adress,360000.0
10459,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
10460,Shoe,3500,1.0,2025-01-15,"Bole, Addis Ababa",3500.0
10461,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10462,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
10463,Wireless Mouse,1200,3.0,2025-03-22,"Bole, Addis Ababa",3600.0
10464,MacBook Pro,120000,2.0,2025-02-10,Unkown-Adress,240000.0
10465,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
10466,Samsung S22,38000,3.0,2025-02-10,"Adama, Ethiopia",114000.0
10467,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
10468,Samsung S22,38000,3.0,2025-05-12,"Adama, Ethiopia",114000.0
10469,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
10470,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
10471,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
10472,Wireless Mouse,1200,3.0,2025-02-10,"Adama, Ethiopia",3600.0
10473,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
10474,MacBook Pro,120000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",360000.0
10475,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10476,Shoe,3500,3.0,Unknown-Date,"Mekelle, Ethiopia",10500.0
10477,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
10478,Samsung S22,38000,1.0,2025-05-12,"Hawassa, Ethiopia",38000.0
10479,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10480,Laptop Bag,2500,1.0,2025-01-15,"Bole, Addis Ababa",2500.0
10481,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10482,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10483,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10484,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10485,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
10486,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
10487,Wireless Mouse,1200,1.0,2025-04-05,"Bahir Dar, Ethiopia",1200.0
10488,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
10489,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
10490,Wireless Mouse,1200,3.0,2025-02-10,"Hawassa, Ethiopia",3600.0
10491,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
10492,Wireless Mouse,1200,3.0,Unknown-Date,"Bole, Addis Ababa",3600.0
10493,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10494,Samsung S22,38000,1.0,2025-02-10,"Adama, Ethiopia",38000.0
10495,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
10496,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
10497,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10498,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
10499,iPhone 13,45000,3.0,2025-05-12,"Mekelle, Ethiopia",135000.0
10500,Samsung S22,38000,3.0,2025-04-05,Unkown-Adress,114000.0
10501,iPhone 13,45000,3.0,Unknown-Date,"Hawassa, Ethiopia",135000.0
10502,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
10503,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
10504,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
10505,Shoe,3500,1.0,2025-01-15,"Megenagna, Addis Ababa",3500.0
10506,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10507,Laptop Bag,2500,1.0,2025-05-12,"Mekelle, Ethiopia",2500.0
10508,iPhone 13,45000,1.0,2025-02-10,"Adama, Ethiopia",45000.0
10509,Shoe,3500,1.0,2025-03-22,Unkown-Adress,3500.0
10510,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
10511,MacBook Pro,120000,2.0,Unknown-Date,"Bole, Addis Ababa",240000.0
10512,iPhone 13,45000,2.0,2025-04-05,Unkown-Adress,90000.0
10513,Wireless Mouse,1200,1.0,2025-01-15,"Bole, Addis Ababa",1200.0
10514,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
10515,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
10516,MacBook Pro,120000,1.0,2025-05-12,Unkown-Adress,120000.0
10517,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
10518,iPhone 13,45000,1.0,2025-01-15,"Hawassa, Ethiopia",45000.0
10519,iPhone 13,45000,3.0,2025-01-15,"Adama, Ethiopia",135000.0
10520,Laptop Bag,2500,3.0,Unknown-Date,"Megenagna, Addis Ababa",7500.0
10521,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
10522,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
10523,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
10524,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
10525,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
10526,iPhone 13,45000,1.0,2025-03-22,"Adama, Ethiopia",45000.0
10527,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10528,Laptop Bag,2500,2.0,2025-03-22,"Adama, Ethiopia",5000.0
10529,Laptop Bag,2500,3.0,2025-02-10,"Bole, Addis Ababa",7500.0
10530,Laptop Bag,2500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",7500.0
10531,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
10532,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
10533,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
10534,iPhone 13,45000,1.0,2025-03-22,"Bahir Dar, Ethiopia",45000.0
10535,MacBook Pro,120000,3.0,2025-04-05,"Bahir Dar, Ethiopia",360000.0
10536,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10537,Wireless Mouse,1200,3.0,2025-01-15,"Adama, Ethiopia",3600.0
10538,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
10539,iPhone 13,45000,2.0,2025-02-10,"Bole, Addis Ababa",90000.0
10540,Wireless Mouse,1200,1.0,2025-01-15,"Hawassa, Ethiopia",1200.0
10541,iPhone 13,45000,3.0,2025-03-22,"Bole, Addis Ababa",135000.0
10542,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10543,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
10544,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10545,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
10546,MacBook Pro,120000,3.0,2025-03-22,"Adama, Ethiopia",360000.0
10547,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
10548,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
10549,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10550,Wireless Mouse,1200,3.0,Unknown-Date,"Bahir Dar, Ethiopia",3600.0
10551,iPhone 13,45000,2.0,2025-01-15,"Mekelle, Ethiopia",90000.0
10552,Samsung S22,38000,1.0,2025-02-10,"Megenagna, Addis Ababa",38000.0
10553,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
10554,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
10555,Samsung S22,38000,3.0,2025-01-15,"Adama, Ethiopia",114000.0
10556,Wireless Mouse,1200,1.0,2025-01-15,"Megenagna, Addis Ababa",1200.0
10557,Wireless Mouse,1200,3.0,Unknown-Date,"Megenagna, Addis Ababa",3600.0
10558,Laptop Bag,2500,2.0,Unknown-Date,"Hawassa, Ethiopia",5000.0
10559,MacBook Pro,120000,1.0,2025-05-12,"Bole, Addis Ababa",120000.0
10560,Samsung S22,38000,1.0,2025-02-10,"Adama, Ethiopia",38000.0
10561,iPhone 13,45000,3.0,2025-05-12,Unkown-Adress,135000.0
10562,iPhone 13,45000,2.0,Unknown-Date,"Adama, Ethiopia",90000.0
10563,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
10564,iPhone 13,45000,1.0,2025-01-15,"Bahir Dar, Ethiopia",45000.0
10565,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
10566,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
10567,iPhone 13,45000,3.0,2025-01-15,Unkown-Adress,135000.0
10568,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
10569,iPhone 13,45000,3.0,2025-04-05,"Mekelle, Ethiopia",135000.0
10570,Laptop Bag,2500,3.0,2025-03-22,"Megenagna, Addis Ababa",7500.0
10571,Samsung S22,38000,3.0,2025-02-10,"Bahir Dar, Ethiopia",114000.0
10572,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
10573,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
10574,iPhone 13,45000,1.0,2025-05-12,Unkown-Adress,45000.0
10575,Shoe,3500,1.0,2025-03-22,Unkown-Adress,3500.0
10576,MacBook Pro,120000,3.0,Unknown-Date,"Bole, Addis Ababa",360000.0
10577,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
10578,MacBook Pro,120000,1.0,2025-04-05,"Bahir Dar, Ethiopia",120000.0
10579,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
10580,MacBook Pro,120000,2.0,2025-04-05,Unkown-Adress,240000.0
10581,MacBook Pro,120000,3.0,2025-02-10,"Adama, Ethiopia",360000.0
10582,MacBook Pro,120000,2.0,2025-03-22,Unkown-Adress,240000.0
10583,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
10584,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
10585,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
10586,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10587,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10588,MacBook Pro,120000,3.0,2025-01-15,"Bahir Dar, Ethiopia",360000.0
10589,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10590,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
10591,Samsung S22,38000,3.0,Unknown-Date,"Mekelle, Ethiopia",114000.0
10592,iPhone 13,45000,3.0,2025-02-10,Unkown-Adress,135000.0
10593,MacBook Pro,120000,2.0,2025-01-15,"Megenagna, Addis Ababa",240000.0
10594,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
10595,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
10596,Laptop Bag,2500,1.0,2025-04-05,"Megenagna, Addis Ababa",2500.0
10597,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
10598,Samsung S22,38000,1.0,2025-04-05,"Bole, Addis Ababa",38000.0
10599,MacBook Pro,120000,2.0,Unknown-Date,"Mekelle, Ethiopia",240000.0
10600,iPhone 13,45000,3.0,Unknown-Date,"Mekelle, Ethiopia",135000.0
10601,Samsung S22,38000,3.0,2025-01-15,"Bahir Dar, Ethiopia",114000.0
10602,Shoe,3500,1.0,2025-04-05,"Bole, Addis Ababa",3500.0
10603,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
10604,iPhone 13,45000,3.0,2025-05-12,Unkown-Adress,135000.0
10605,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
10606,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
10607,Laptop Bag,2500,3.0,2025-05-12,"Megenagna, Addis Ababa",7500.0
10608,Wireless Mouse,1200,3.0,Unknown-Date,"Mekelle, Ethiopia",3600.0
10609,Laptop Bag,2500,3.0,2025-02-10,"Adama, Ethiopia",7500.0
10610,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
10611,Wireless Mouse,1200,3.0,2025-01-15,Unkown-Adress,3600.0
10612,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
10613,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
10614,Shoe,3500,1.0,2025-03-22,"Mekelle, Ethiopia",3500.0
10615,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
10616,Laptop Bag,2500,1.0,2025-05-12,"Mekelle, Ethiopia",2500.0
10617,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
10618,Wireless Mouse,1200,3.0,2025-02-10,"Adama, Ethiopia",3600.0
10619,Laptop Bag,2500,3.0,2025-03-22,Unkown-Adress,7500.0
10620,iPhone 13,45000,1.0,2025-05-12,Unkown-Adress,45000.0
10621,Samsung S22,38000,3.0,2025-05-12,Unkown-Adress,114000.0
10622,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
10623,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
10624,MacBook Pro,120000,2.0,2025-04-05,"Hawassa, Ethiopia",240000.0
10625,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
10626,Laptop Bag,2500,2.0,2025-02-10,"Bahir Dar, Ethiopia",5000.0
10627,iPhone 13,45000,1.0,2025-01-15,"Mekelle, Ethiopia",45000.0
10628,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
10629,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
10630,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
10631,Samsung S22,38000,1.0,2025-04-05,"Bahir Dar, Ethiopia",38000.0
10632,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10633,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
10634,MacBook Pro,120000,1.0,2025-03-22,"Mekelle, Ethiopia",120000.0
10635,Samsung S22,38000,1.0,2025-05-12,"Hawassa, Ethiopia",38000.0
10636,iPhone 13,45000,1.0,2025-01-15,Unkown-Adress,45000.0
10637,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
10638,iPhone 13,45000,1.0,2025-02-10,"Bole, Addis Ababa",45000.0
10639,Wireless Mouse,1200,1.0,2025-04-05,"Bahir Dar, Ethiopia",1200.0
10640,Laptop Bag,2500,1.0,2025-04-05,"Bole, Addis Ababa",2500.0
10641,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
10642,Laptop Bag,2500,2.0,2025-01-15,Unkown-Adress,5000.0
10643,Wireless Mouse,1200,3.0,2025-04-05,"Bahir Dar, Ethiopia",3600.0
10644,Laptop Bag,2500,1.0,2025-02-10,"Bahir Dar, Ethiopia",2500.0
10645,iPhone 13,45000,3.0,2025-05-12,"Bahir Dar, Ethiopia",135000.0
10646,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
10647,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
10648,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
10649,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
10650,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
10651,Wireless Mouse,1200,3.0,Unknown-Date,"Megenagna, Addis Ababa",3600.0
10652,Shoe,3500,1.0,2025-03-22,"Mekelle, Ethiopia",3500.0
10653,iPhone 13,45000,2.0,2025-02-10,"Adama, Ethiopia",90000.0
10654,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
10655,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
10656,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
10657,Samsung S22,38000,1.0,2025-02-10,"Megenagna, Addis Ababa",38000.0
10658,Wireless Mouse,1200,1.0,2025-01-15,"Adama, Ethiopia",1200.0
10659,Samsung S22,38000,3.0,2025-02-10,"Megenagna, Addis Ababa",114000.0
10660,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
10661,Shoe,3500,3.0,2025-03-22,"Bahir Dar, Ethiopia",10500.0
10662,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
10663,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
10664,Samsung S22,38000,2.0,2025-01-15,"Adama, Ethiopia",76000.0
10665,Wireless Mouse,1200,1.0,2025-05-12,"Bahir Dar, Ethiopia",1200.0
10666,Wireless Mouse,1200,1.0,2025-04-05,"Adama, Ethiopia",1200.0
10667,Samsung S22,38000,3.0,2025-01-15,"Hawassa, Ethiopia",114000.0
10668,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
